customerid,systemloanid,loannumber,loanamount,totaldue,termdays,closeddate,referredby,Convert_creationdate,Convert_approved_date,Convert_firstduedate,Convert_firstrepaiddate,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,level_of_education_clients,Age
8a858f03582604ff01582a09d5a32c12,301955275,16,30000,33000,30,10:22.0,No_referee,6/28/2017 18:22,6/28/2017 19:22,7/31/2017 0:00,7/27/2017 9:00,Other,-73.868565,40.6651051,GT Bank,Self-Employed,Graduate,31
8a858f03582604ff01582a09d5a32c12,301923840,15,25000,27500,30,13:42.0,No_referee,6/1/2017 11:05,6/1/2017 12:05,7/3/2017 0:00,6/28/2017 19:03,Other,-73.868565,40.6651051,GT Bank,Self-Employed,Graduate,31
8a858f03582604ff01582a09d5a32c12,301853029,10,20000,21800,15,16:54.0,No_referee,4/3/2017 12:55,4/3/2017 13:55,4/18/2017 0:00,4/6/2017 18:01,Other,-73.868565,40.6651051,GT Bank,Self-Employed,Graduate,31
8a858f03582604ff01582a09d5a32c12,301886139,14,25000,28750,30,50:42.0,No_referee,5/1/2017 14:58,5/1/2017 15:58,5/31/2017 0:00,6/1/2017 11:40,Other,-73.868565,40.6651051,GT Bank,Self-Employed,Graduate,31
8a858f03582604ff01582a09d5a32c12,301753941,1,10000,11500,15,56:09.0,No_referee,11/3/2016 11:54,11/3/2016 12:54,11/18/2016 0:00,11/18/2016 0:23,Other,-73.868565,40.6651051,GT Bank,Self-Employed,Graduate,31
8a858f03582604ff01582a09d5a32c12,301846085,9,20000,21800,15,52:17.0,No_referee,3/24/2017 22:19,3/24/2017 23:19,4/10/2017 0:00,3/31/2017 8:37,Other,-73.868565,40.6651051,GT Bank,Self-Employed,Graduate,31
8a858f03582604ff01582a09d5a32c12,301802741,5,15000,16675,15,41:45.0,No_referee,1/26/2017 11:10,1/26/2017 12:10,2/10/2017 0:00,2/6/2017 23:26,Other,-73.868565,40.6651051,GT Bank,Self-Employed,Graduate,31
8a858f03582604ff01582a09d5a32c12,301821726,7,20000,21900,15,51:15.0,No_referee,2/19/2017 14:09,2/19/2017 15:09,3/6/2017 0:00,3/7/2017 20:36,Other,-73.868565,40.6651051,GT Bank,Self-Employed,Graduate,31
8a858f03582604ff01582a09d5a32c12,301871406,12,20000,21700,15,32:41.0,No_referee,4/17/2017 18:30,4/17/2017 19:31,5/2/2017 0:00,4/21/2017 21:17,Other,-73.868565,40.6651051,GT Bank,Self-Employed,Graduate,31
8a858f03582604ff01582a09d5a32c12,301811430,6,20000,21900,15,55:07.0,No_referee,2/6/2017 22:50,2/6/2017 23:50,2/21/2017 0:00,2/19/2017 7:39,Other,-73.868565,40.6651051,GT Bank,Self-Employed,Graduate,31
8a858f03582604ff01582a09d5a32c12,301770123,3,10000,11500,15,57:14.0,No_referee,12/6/2016 15:42,12/6/2016 16:42,12/21/2016 0:00,12/20/2016 16:42,Other,-73.868565,40.6651051,GT Bank,Self-Employed,Graduate,31
8a858f03582604ff01582a09d5a32c12,301876381,13,20000,21700,15,47:59.0,No_referee,4/21/2017 22:45,4/21/2017 23:45,5/8/2017 0:00,5/1/2017 12:32,Other,-73.868565,40.6651051,GT Bank,Self-Employed,Graduate,31
8a858f03582604ff01582a09d5a32c12,301833599,8,20000,21800,15,11:47.0,No_referee,3/7/2017 20:13,3/7/2017 21:14,3/22/2017 0:00,3/24/2017 22:56,Other,-73.868565,40.6651051,GT Bank,Self-Employed,Graduate,31
8a858f03582604ff01582a09d5a32c12,301762093,2,10000,11500,15,01:41.0,No_referee,11/20/2016 16:31,11/20/2016 17:31,12/5/2016 0:00,12/5/2016 18:46,Other,-73.868565,40.6651051,GT Bank,Self-Employed,Graduate,31
8a858f03582604ff01582a09d5a32c12,301862432,11,20000,21800,15,54:13.0,No_referee,4/10/2017 12:22,4/10/2017 13:22,4/25/2017 0:00,4/17/2017 16:38,Other,-73.868565,40.6651051,GT Bank,Self-Employed,Graduate,31
8a858f03582604ff01582a09d5a32c12,301794477,4,10000,11500,15,54:54.0,No_referee,1/16/2017 18:04,1/16/2017 19:04,1/31/2017 0:00,1/26/2017 11:39,Other,-73.868565,40.6651051,GT Bank,Self-Employed,Graduate,31
8a858e36590808e30159431352ef5f7d,301964073,1,10000,13000,30,39:56.0,No_referee,7/4/2017 22:36,7/4/2017 23:36,8/4/2017 0:00,7/27/2017 11:29,Savings,3.8179667,7.3668617,GT Bank,Permanent,Unknow,37
8a858f375b493337015b56c4ef7a4e0c,301861934,1,10000,11500,15,17:46.0,No_referee,4/10/2017 7:52,4/10/2017 8:52,4/25/2017 0:00,4/25/2017 16:02,Savings,8.5794847,7.7140298,GT Bank,Permanent,Unknow,31
8a858f375b493337015b56c4ef7a4e0c,301884812,2,10000,13000,30,11:01.0,No_referee,4/29/2017 22:23,4/29/2017 23:23,5/30/2017 0:00,5/30/2017 13:00,Savings,8.5794847,7.7140298,GT Bank,Permanent,Unknow,31
8a858f375b493337015b56c4ef7a4e0c,301922849,3,10000,13000,30,59:38.0,No_referee,5/31/2017 11:43,5/31/2017 12:43,6/30/2017 0:00,6/23/2017 12:49,Savings,8.5794847,7.7140298,GT Bank,Permanent,Unknow,31
8a858fd75bc96a6f015bcab7caf06c3f,301919561,2,10000,11500,15,16:20.0,No_referee,5/27/2017 11:23,5/27/2017 12:23,6/12/2017 0:00,6/12/2017 16:06,Savings,3.2380939,6.7071646,Skye Bank,Unknown,Unknow,37
8a858fd75bc96a6f015bcab7caf06c3f,301943470,3,10000,11500,15,52:22.0,No_referee,6/19/2017 10:29,6/19/2017 11:29,7/4/2017 0:00,7/10/2017 10:42,Savings,3.2380939,6.7071646,Skye Bank,Unknown,Unknow,37
8a858fd75bc96a6f015bcab7caf06c3f,301887681,1,10000,11500,15,40:56.0,No_referee,5/2/2017 20:05,5/2/2017 21:05,5/17/2017 0:00,5/16/2017 14:25,Savings,3.2380939,6.7071646,Skye Bank,Unknown,Unknow,37
8a858e17562dc2270156312c4a755edc,301685777,3,20000,22250,15,07:57.0,No_referee,8/18/2016 11:49,8/18/2016 12:50,9/2/2016 0:00,8/25/2016 9:52,Other,7.0097067,4.8054233,Stanbic IBTC,Self-Employed,Unknow,35
8a858e17562dc2270156312c4a755edc,301840315,12,40000,44800,30,40:07.0,No_referee,3/17/2017 11:50,3/17/2017 12:50,4/17/2017 0:00,4/17/2017 18:24,Other,7.0097067,4.8054233,Stanbic IBTC,Self-Employed,Unknow,35
8a858e17562dc2270156312c4a755edc,301673971,2,10000,11500,15,45:21.0,No_referee,8/8/2016 21:09,8/8/2016 22:09,8/23/2016 0:00,8/17/2016 14:29,Other,7.0097067,4.8054233,Stanbic IBTC,Self-Employed,Unknow,35
8a858e17562dc2270156312c4a755edc,301728745,6,30000,34500,30,39:05.0,No_referee,9/26/2016 11:26,9/26/2016 12:26,10/26/2016 0:00,10/24/2016 10:23,Other,7.0097067,4.8054233,Stanbic IBTC,Self-Employed,Unknow,35
8a858e17562dc2270156312c4a755edc,301776560,9,30000,34400,30,39:48.0,No_referee,12/19/2016 14:41,12/19/2016 15:41,1/18/2017 0:00,1/16/2017 16:24,Other,7.0097067,4.8054233,Stanbic IBTC,Self-Employed,Unknow,35
8a858e17562dc2270156312c4a755edc,301662578,1,10000,11500,15,44:23.0,No_referee,7/28/2016 11:22,7/28/2016 12:22,8/12/2016 0:00,8/5/2016 15:29,Other,7.0097067,4.8054233,Stanbic IBTC,Self-Employed,Unknow,35
8a858e17562dc2270156312c4a755edc,301794962,10,30000,34400,30,17:37.0,No_referee,1/17/2017 8:04,1/17/2017 9:04,2/16/2017 0:00,2/16/2017 13:02,Other,7.0097067,4.8054233,Stanbic IBTC,Self-Employed,Unknow,35
8a858e17562dc2270156312c4a755edc,301694808,4,20000,22250,15,55:33.0,No_referee,8/25/2016 13:12,8/25/2016 14:12,9/9/2016 0:00,8/29/2016 11:40,Other,7.0097067,4.8054233,Stanbic IBTC,Self-Employed,Unknow,35
8a858e17562dc2270156312c4a755edc,301698915,5,30000,34500,30,10:38.0,No_referee,8/29/2016 11:05,8/29/2016 12:05,9/28/2016 0:00,9/26/2016 9:55,Other,7.0097067,4.8054233,Stanbic IBTC,Self-Employed,Unknow,35
8a858e17562dc2270156312c4a755edc,301871409,13,40000,44800,30,53:05.0,No_referee,4/17/2017 18:33,4/17/2017 19:33,5/17/2017 0:00,5/12/2017 13:37,Other,7.0097067,4.8054233,Stanbic IBTC,Self-Employed,Unknow,35
8a858e17562dc2270156312c4a755edc,301748892,7,30000,34500,30,19:08.0,No_referee,10/24/2016 9:58,10/24/2016 10:59,11/23/2016 0:00,11/23/2016 0:46,Other,7.0097067,4.8054233,Stanbic IBTC,Self-Employed,Unknow,35
8a858e17562dc2270156312c4a755edc,301903517,14,40000,44000,30,08:18.0,No_referee,5/12/2017 14:54,5/12/2017 15:54,6/12/2017 0:00,6/10/2017 11:58,Other,7.0097067,4.8054233,Stanbic IBTC,Self-Employed,Unknow,35
8a858e17562dc2270156312c4a755edc,301818756,11,40000,44800,30,49:10.0,No_referee,2/16/2017 12:52,2/16/2017 13:52,3/20/2017 0:00,3/17/2017 12:33,Other,7.0097067,4.8054233,Stanbic IBTC,Self-Employed,Unknow,35
8a858e17562dc2270156312c4a755edc,301933750,15,40000,44000,30,52:11.0,No_referee,6/10/2017 11:09,6/10/2017 12:10,7/10/2017 0:00,7/5/2017 9:42,Other,7.0097067,4.8054233,Stanbic IBTC,Self-Employed,Unknow,35
8a858e17562dc2270156312c4a755edc,301763349,8,30000,34400,30,35:51.0,No_referee,11/23/2016 4:16,11/23/2016 5:17,12/23/2016 0:00,12/19/2016 10:20,Other,7.0097067,4.8054233,Stanbic IBTC,Self-Employed,Unknow,35
8a858eee58727169015877060b15540c,301918467,7,20000,24500,30,27:03.0,No_referee,5/25/2017 20:46,5/25/2017 21:46,6/26/2017 0:00,6/23/2017 11:16,Savings,7.55168,8.94949,Diamond Bank,Permanent,Unknow,35
8a858eee58727169015877060b15540c,301849484,6,20000,23800,30,16:55.0,No_referee,3/29/2017 15:43,3/29/2017 16:43,4/28/2017 0:00,5/16/2017 20:01,Savings,7.55168,8.94949,Diamond Bank,Permanent,Unknow,35
8a858eee58727169015877060b15540c,301810085,4,20000,23800,30,54:24.0,No_referee,2/4/2017 17:33,2/4/2017 18:33,3/6/2017 0:00,3/4/2017 15:39,Savings,7.55168,8.94949,Diamond Bank,Permanent,Unknow,35
8a858eee58727169015877060b15540c,301831424,5,20000,23800,30,02:35.0,No_referee,3/4/2017 15:41,3/4/2017 16:41,4/3/2017 0:00,3/29/2017 12:47,Savings,7.55168,8.94949,Diamond Bank,Permanent,Unknow,35
8a858eee58727169015877060b15540c,301770427,2,10000,13000,30,02:48.0,No_referee,12/7/2016 9:33,12/7/2016 10:33,1/6/2017 0:00,1/5/2017 13:47,Savings,7.55168,8.94949,Diamond Bank,Permanent,Unknow,35
8a858eee58727169015877060b15540c,301948963,8,20000,24500,30,35:29.0,No_referee,6/23/2017 10:29,6/23/2017 11:30,7/24/2017 0:00,7/20/2017 15:25,Savings,7.55168,8.94949,Diamond Bank,Permanent,Unknow,35
8a858eee58727169015877060b15540c,301788471,3,10000,13000,30,13:47.0,No_referee,1/6/2017 15:31,1/6/2017 16:31,2/6/2017 0:00,2/4/2017 12:58,Savings,7.55168,8.94949,Diamond Bank,Permanent,Unknow,35
8a858eee58727169015877060b15540c,301762171,1,10000,11500,15,07:18.0,No_referee,11/20/2016 20:53,11/20/2016 21:53,12/5/2016 0:00,12/3/2016 1:52,Savings,7.55168,8.94949,Diamond Bank,Permanent,Unknow,35
8a858fed5a28bf0e015a2a1969814dc1,301835954,1,10000,11500,15,40:50.0,No_referee,3/11/2017 10:07,3/11/2017 13:01,3/27/2017 0:00,3/24/2017 19:25,Savings,3.369265,6.64038,Access Bank,Permanent,Unknow,30
8a858fed5a28bf0e015a2a1969814dc1,301953093,2,10000,13000,30,32:16.0,No_referee,6/27/2017 7:56,6/27/2017 8:57,7/27/2017 0:00,7/29/2017 11:22,Savings,3.369265,6.64038,Access Bank,Permanent,Unknow,30
8a8588f35438fe1201544910ded312f7,301889807,3,10000,11500,15,24:29.0,No_referee,5/4/2017 15:08,5/4/2017 16:08,5/19/2017 0:00,5/10/2017 19:09,Other,3.53529,6.4609583,First Bank,Permanent,Graduate,28
8a8588f35438fe1201544910ded312f7,301910069,4,10000,11500,15,19:01.0,No_referee,5/16/2017 16:27,5/16/2017 17:27,5/31/2017 0:00,6/3/2017 20:08,Other,3.53529,6.4609583,First Bank,Permanent,Graduate,28
8a8588f35438fe1201544910ded312f7,301872534,2,10000,11500,15,53:30.0,No_referee,4/18/2017 17:32,4/18/2017 18:32,5/3/2017 0:00,5/3/2017 16:38,Other,3.53529,6.4609583,First Bank,Permanent,Graduate,28
8a8588f35438fe1201544910ded312f7,301613922,1,10000,11500,15,03:55.0,No_referee,4/24/2016 17:47,4/24/2016 18:47,5/9/2016 0:00,5/13/2016 19:14,Other,3.53529,6.4609583,First Bank,Permanent,Graduate,28
8a8588f35438fe1201544910ded312f7,301932275,5,20000,22250,15,23:00.0,No_referee,6/9/2017 6:55,6/9/2017 7:55,6/28/2017 0:00,7/4/2017 17:12,Other,3.53529,6.4609583,First Bank,Permanent,Graduate,28
8a858e2d565657b101565ae54e5638c1,301764713,1,10000,13000,30,11:31.0,No_referee,11/25/2016 17:12,11/25/2016 18:12,12/27/2016 0:00,12/27/2016 2:56,Savings,7.3640029,9.1330687,Zenith Bank,Permanent,Unknow,34
8a858e2d565657b101565ae54e5638c1,301922812,8,30000,39000,60,33:11.0,No_referee,5/31/2017 11:00,5/31/2017 12:00,6/30/2017 0:00,6/24/2017 12:23,Savings,7.3640029,9.1330687,Zenith Bank,Permanent,Unknow,34
8a858e2d565657b101565ae54e5638c1,301894946,6,20000,24500,30,52:07.0,No_referee,5/8/2017 7:57,5/8/2017 8:57,6/7/2017 0:00,5/31/2017 8:41,Savings,7.3640029,9.1330687,Zenith Bank,Permanent,Unknow,34
8a858e2d565657b101565ae54e5638c1,301858627,5,20000,23800,30,03:19.0,No_referee,4/6/2017 22:12,4/6/2017 23:12,5/8/2017 0:00,5/8/2017 1:07,Savings,7.3640029,9.1330687,Zenith Bank,Permanent,Unknow,34
8a858e2d565657b101565ae54e5638c1,301950378,9,30000,39000,60,34:53.0,No_referee,6/24/2017 11:49,6/24/2017 12:50,7/24/2017 0:00,7/21/2017 13:24,Savings,7.3640029,9.1330687,Zenith Bank,Permanent,Unknow,34
8a858e2d565657b101565ae54e5638c1,301922625,7,10000,11125,15,12:08.0,No_referee,5/31/2017 7:54,5/31/2017 8:54,6/15/2017 0:00,5/31/2017 9:01,Savings,7.3640029,9.1330687,Zenith Bank,Permanent,Unknow,34
8a858e2d565657b101565ae54e5638c1,301802884,3,10000,11500,15,42:04.0,No_referee,1/26/2017 12:55,1/26/2017 13:55,2/10/2017 0:00,2/10/2017 0:16,Savings,7.3640029,9.1330687,Zenith Bank,Permanent,Unknow,34
8a858e2d565657b101565ae54e5638c1,301833030,4,10000,13000,30,23:07.0,No_referee,3/7/2017 8:25,3/7/2017 9:27,4/6/2017 0:00,4/6/2017 21:07,Savings,7.3640029,9.1330687,Zenith Bank,Permanent,Unknow,34
8a858e2d565657b101565ae54e5638c1,301782177,2,10000,13000,30,58:12.0,No_referee,12/27/2016 13:35,12/27/2016 14:36,1/26/2017 0:00,1/26/2017 0:27,Savings,7.3640029,9.1330687,Zenith Bank,Permanent,Unknow,34
8a858e8d56b784480156c74508a36a02,301824057,6,10000,13000,30,35:55.0,No_referee,2/22/2017 11:19,2/22/2017 12:19,3/24/2017 0:00,3/23/2017 19:20,Other,3.3185896,7.1118325,UBA,Student,Unknow,30
8a858e8d56b784480156c74508a36a02,301865504,7,20000,23800,30,09:52.0,No_referee,4/12/2017 8:27,4/12/2017 9:28,5/12/2017 0:00,5/12/2017 19:54,Other,3.3185896,7.1118325,UBA,Student,Unknow,30
8a858e8d56b784480156c74508a36a02,301724906,2,10000,13000,30,50:20.0,No_referee,9/22/2016 18:50,9/22/2016 19:51,10/24/2016 0:00,10/24/2016 9:35,Other,3.3185896,7.1118325,UBA,Student,Unknow,30
8a858e8d56b784480156c74508a36a02,301696610,1,10000,13000,30,15:21.0,No_referee,8/26/2016 14:35,8/26/2016 15:35,9/26/2016 0:00,9/20/2016 17:00,Other,3.3185896,7.1118325,UBA,Student,Unknow,30
8a858e8d56b784480156c74508a36a02,301795849,5,20000,23800,30,04:45.0,No_referee,1/18/2017 9:14,1/18/2017 10:14,2/17/2017 0:00,2/22/2017 10:49,Other,3.3185896,7.1118325,UBA,Student,Unknow,30
8a858e8d56b784480156c74508a36a02,301764681,4,20000,23800,30,23:24.0,No_referee,11/25/2016 16:17,11/25/2016 17:17,12/27/2016 0:00,12/31/2016 9:08,Other,3.3185896,7.1118325,UBA,Student,Unknow,30
8a858e8d56b784480156c74508a36a02,301908579,8,20000,24500,30,27:42.0,No_referee,5/15/2017 20:33,5/15/2017 21:33,6/14/2017 0:00,6/19/2017 10:17,Other,3.3185896,7.1118325,UBA,Student,Unknow,30
8a858e8d56b784480156c74508a36a02,301749693,3,20000,24500,30,13:40.0,No_referee,10/25/2016 17:44,10/25/2016 18:45,11/24/2016 0:00,11/25/2016 16:58,Other,3.3185896,7.1118325,UBA,Student,Unknow,30
8a858e8d56b784480156c74508a36a02,301944438,9,20000,24500,30,30:57.0,No_referee,6/20/2017 8:01,6/20/2017 9:01,7/20/2017 0:00,7/29/2017 13:20,Other,3.3185896,7.1118325,UBA,Student,Unknow,30
8a858e1d5c5a460c015c5e52353154e3,301958157,2,10000,13000,30,18:47.0,No_referee,6/30/2017 17:19,6/30/2017 18:19,7/31/2017 0:00,7/29/2017 7:08,Savings,3.331053,6.5299821,GT Bank,Permanent,Unknow,43
8a858e1d5c5a460c015c5e52353154e3,301922919,1,10000,13000,30,57:16.0,No_referee,5/31/2017 12:50,5/31/2017 13:51,6/30/2017 0:00,6/30/2017 14:47,Savings,3.331053,6.5299821,GT Bank,Permanent,Unknow,43
8a858f0c5cc68025015cc6e912161dc0,301945708,1,10000,11500,15,32:25.0,8a858ffd5c8d343d015c9bab26a4238d,6/20/2017 21:56,6/20/2017 22:57,7/6/2017 0:00,7/8/2017 20:22,Savings,3.961851,7.4074347,GT Bank,Unknown,Unknow,35
8a858f305c8dd672015c97a940a24715,301934941,1,10000,13000,30,46:20.0,No_referee,6/11/2017 15:04,6/11/2017 16:06,7/12/2017 0:00,7/3/2017 20:36,Savings,3.3720695,6.5258201,FCMB,Permanent,Unknow,25
8a858fd05bfd7d3c015c0239684a5349,301922039,1,10000,13000,30,44:58.0,No_referee,5/30/2017 14:36,5/30/2017 15:36,6/29/2017 0:00,7/14/2017 21:33,Savings,3.569869,6.4499145,Diamond Bank,Permanent,Unknow,33
8a858e705cb15527015cbfa1139f5368,301943530,1,10000,11500,15,44:28.0,No_referee,6/19/2017 11:14,6/19/2017 12:15,7/4/2017 0:00,6/30/2017 16:34,Savings,3.4221133,6.4258667,Access Bank,Permanent,Unknow,24
8a858f565b683b56015b7357f31e7569,301891006,2,10000,13000,30,41:07.0,8a858fef5af880df015af9a71a7e191e,5/5/2017 10:57,5/5/2017 11:57,6/5/2017 0:00,6/27/2017 21:30,Savings,3.3907075,7.1761708,GT Bank,Permanent,Unknow,42
8a858f565b683b56015b7357f31e7569,301869766,1,10000,13000,30,37:56.0,8a858fef5af880df015af9a71a7e191e,4/15/2017 20:58,4/15/2017 21:58,5/15/2017 0:00,5/5/2017 11:22,Savings,3.3907075,7.1761708,GT Bank,Permanent,Unknow,42
8a858fe05cac0c84015cac4f5c9a28b2,301939969,1,10000,11500,15,30:22.0,8a858e8e5ca1f1a8015ca22752f81cfb,6/15/2017 15:24,6/15/2017 16:25,6/30/2017 0:00,6/30/2017 20:20,Savings,4.8120985,7.1102202,First Bank,Permanent,Unknow,39
8a858fe05cac0c84015cac4f5c9a28b2,301958306,2,10000,11500,15,36:11.0,8a858e8e5ca1f1a8015ca22752f81cfb,6/30/2017 19:40,6/30/2017 20:40,7/17/2017 0:00,7/21/2017 20:26,Savings,4.8120985,7.1102202,First Bank,Permanent,Unknow,39
8a858fe8555f401f015572a171e745ed,301717636,6,30000,34500,30,21:29.0,No_referee,9/16/2016 11:10,9/16/2016 12:10,10/17/2016 0:00,10/16/2016 20:06,Savings,7.5027887,9.0903859,GT Bank,Self-Employed,Graduate,36
8a858fe8555f401f015572a171e745ed,301857181,12,35000,39450,30,11:59.0,No_referee,4/5/2017 21:50,4/5/2017 22:50,5/5/2017 0:00,5/5/2017 11:56,Savings,7.5027887,9.0903859,GT Bank,Self-Employed,Graduate,36
8a858fe8555f401f015572a171e745ed,301658873,3,10000,11500,15,57:53.0,No_referee,7/23/2016 8:01,7/23/2016 9:01,8/8/2016 0:00,8/3/2016 0:00,Savings,7.5027887,9.0903859,GT Bank,Self-Employed,Graduate,36
8a858fe8555f401f015572a171e745ed,301635935,1,8000,9200,15,30:36.0,No_referee,6/21/2016 11:11,6/21/2016 12:11,7/6/2016 0:00,7/2/2016 11:15,Savings,7.5027887,9.0903859,GT Bank,Self-Employed,Graduate,36
8a858fe8555f401f015572a171e745ed,301789185,10,30000,36800,60,43:12.0,No_referee,1/7/2017 20:42,1/7/2017 21:42,2/6/2017 0:00,2/6/2017 0:31,Savings,7.5027887,9.0903859,GT Bank,Self-Employed,Graduate,36
8a858fe8555f401f015572a171e745ed,301771113,9,30000,34400,30,40:32.0,No_referee,12/8/2016 16:15,12/8/2016 17:15,1/9/2017 0:00,1/7/2017 21:25,Savings,7.5027887,9.0903859,GT Bank,Self-Employed,Graduate,36
8a858fe8555f401f015572a171e745ed,301650549,2,10000,11500,15,47:19.0,No_referee,7/12/2016 19:29,7/12/2016 20:29,7/27/2016 0:00,7/23/2016 8:32,Savings,7.5027887,9.0903859,GT Bank,Self-Employed,Graduate,36
8a858fe8555f401f015572a171e745ed,301745109,7,30000,34500,30,30:50.0,No_referee,10/16/2016 19:23,10/16/2016 20:23,11/15/2016 0:00,11/12/2016 20:15,Savings,7.5027887,9.0903859,GT Bank,Self-Employed,Graduate,36
8a858fe8555f401f015572a171e745ed,301928149,14,35000,38500,30,09:50.0,No_referee,6/5/2017 19:35,6/5/2017 20:35,7/5/2017 0:00,7/3/2017 11:59,Savings,7.5027887,9.0903859,GT Bank,Self-Employed,Graduate,36
8a858fe8555f401f015572a171e745ed,301758498,8,30000,34500,30,10:11.0,No_referee,11/13/2016 15:59,11/13/2016 16:59,12/13/2016 0:00,12/8/2016 16:55,Savings,7.5027887,9.0903859,GT Bank,Self-Employed,Graduate,36
8a858fe8555f401f015572a171e745ed,301671870,4,10000,11125,15,16:53.0,No_referee,8/6/2016 9:46,8/6/2016 10:46,8/22/2016 0:00,8/21/2016 15:00,Savings,7.5027887,9.0903859,GT Bank,Self-Employed,Graduate,36
8a858fe8555f401f015572a171e745ed,301689122,5,20000,23000,30,09:26.0,No_referee,8/21/2016 14:26,8/21/2016 15:26,9/20/2016 0:00,9/16/2016 11:54,Savings,7.5027887,9.0903859,GT Bank,Self-Employed,Graduate,36
8a858fe8555f401f015572a171e745ed,301832110,11,30000,34100,30,34:29.0,No_referee,3/6/2017 1:14,3/6/2017 2:14,4/5/2017 0:00,4/5/2017 20:19,Savings,7.5027887,9.0903859,GT Bank,Self-Employed,Graduate,36
8a858fe8555f401f015572a171e745ed,301891031,13,35000,38500,30,16:23.0,No_referee,5/5/2017 11:14,5/5/2017 12:14,6/5/2017 0:00,6/5/2017 15:06,Savings,7.5027887,9.0903859,GT Bank,Self-Employed,Graduate,36
8a858fcc5ab942ce015ac02f026e2d48,301836310,1,10000,13000,30,53:45.0,No_referee,3/12/2017 1:57,3/12/2017 2:58,4/11/2017 0:00,4/15/2017 10:38,Savings,3.4307485,6.6998546,FCMB,Permanent,Unknow,25
8a858fcc5ab942ce015ac02f026e2d48,301903772,3,10000,13000,30,43:32.0,No_referee,5/12/2017 17:03,5/12/2017 18:03,6/12/2017 0:00,6/2/2017 0:33,Savings,3.4307485,6.6998546,FCMB,Permanent,Unknow,25
8a858fcc5ab942ce015ac02f026e2d48,301941257,4,10000,13000,30,09:17.0,No_referee,6/16/2017 16:06,6/16/2017 17:07,7/17/2017 0:00,7/27/2017 17:59,Savings,3.4307485,6.6998546,FCMB,Permanent,Unknow,25
8a858fcc5ab942ce015ac02f026e2d48,301873345,2,10000,13000,30,42:46.0,No_referee,4/19/2017 13:02,4/19/2017 14:02,5/19/2017 0:00,5/11/2017 7:27,Savings,3.4307485,6.6998546,FCMB,Permanent,Unknow,25
8a858f665c2142a0015c2cf209e20a6f,301943051,1,10000,13000,30,43:55.0,8a858f265c2187bd015c2bc4afd96bd5,6/18/2017 21:19,6/18/2017 22:20,7/18/2017 0:00,7/18/2017 18:33,Savings,5.7306045,5.5426274,GT Bank,Permanent,Unknow,35
8a858f725b49c0c0015b520763bc7ee4,301928755,3,10000,11500,15,58:29.0,No_referee,6/6/2017 11:22,6/6/2017 12:23,6/23/2017 0:00,6/20/2017 15:48,Savings,7.4938109,6.4792983,Access Bank,Student,Unknow,32
8a858f725b49c0c0015b520763bc7ee4,301889337,2,10000,11500,15,10:49.0,No_referee,5/4/2017 10:38,5/4/2017 11:38,5/19/2017 0:00,5/15/2017 17:55,Savings,7.4938109,6.4792983,Access Bank,Student,Unknow,32
8a858f725b49c0c0015b520763bc7ee4,301945912,4,15000,16687.5,15,27:13.0,No_referee,6/21/2017 5:53,6/21/2017 6:53,7/6/2017 0:00,6/28/2017 13:17,Savings,7.4938109,6.4792983,Access Bank,Student,Unknow,32
8a858f725b49c0c0015b520763bc7ee4,301864091,1,10000,11500,15,26:15.0,No_referee,4/11/2017 9:23,4/11/2017 10:23,4/26/2017 0:00,4/24/2017 7:11,Savings,7.4938109,6.4792983,Access Bank,Student,Unknow,32
8a858e285c7c7fc9015c7c8c1e040865,301936483,1,10000,13000,30,48:26.0,No_referee,6/12/2017 19:05,6/12/2017 20:06,7/14/2017 0:00,6/30/2017 16:38,Current,5.7568089,5.5163858,FCMB,Permanent,Unknow,37
8a858ffd5caca417015cacdb354a2364,301940648,1,10000,11500,15,33:22.0,No_referee,6/16/2017 8:28,6/16/2017 9:29,7/3/2017 0:00,7/7/2017 13:23,Savings,3.4179771,6.4411578,GT Bank,Permanent,Unknow,26
8a858f625c5a3697015c5ac8f5e332b1,301959441,1,10000,13000,30,20:45.0,No_referee,7/1/2017 20:24,7/1/2017 21:25,8/1/2017 0:00,7/25/2017 17:10,Savings,9.8157467,10.3018367,First Bank,Permanent,Unknow,27
8a858eae5c356262015c3575c5b40c22,301916457,1,10000,11500,15,18:23.0,8a858fce5bf8129c015bfbcdde9467f6,5/23/2017 14:28,5/23/2017 15:29,6/9/2017 0:00,6/9/2017 0:50,Savings,3.4057933,6.6151167,GT Bank,Unemployed,Unknow,48
8a858eae5c356262015c3575c5b40c22,301932139,2,10000,11500,15,22:23.0,8a858fce5bf8129c015bfbcdde9467f6,6/9/2017 1:03,6/9/2017 2:03,6/28/2017 0:00,6/25/2017 22:12,Savings,3.4057933,6.6151167,GT Bank,Unemployed,Unknow,48
8a858eae5c356262015c3575c5b40c22,301956125,3,10000,11500,15,00:07.0,8a858fce5bf8129c015bfbcdde9467f6,6/29/2017 11:03,6/29/2017 12:03,7/14/2017 0:00,7/15/2017 8:49,Savings,3.4057933,6.6151167,GT Bank,Unemployed,Unknow,48
8a858f0a5bf3716c015bf60d479e6efd,301903939,1,10000,13000,30,24:15.0,No_referee,5/12/2017 18:33,5/12/2017 19:33,6/12/2017 0:00,6/12/2017 7:14,Savings,7.5679265,9.0074756,Access Bank,Permanent,Unknow,34
